Activity,Station_ID,Site Name,Gear,SRBC Method,Date,Time,Fish,County
Fish,1811,PINE077.1-4177,Backpack Electroshock,FISH-005,9/23/2014,9:30,creek chub,2
Fish,1811,PINE077.1-4177,Backpack Electroshock,FISH-005,9/23/2014,9:30,longnose dace,17
Fish,1811,PINE077.1-4177,Backpack Electroshock,FISH-005,9/23/2014,9:30,brook trout (wild),22
Fish,1811,PINE077.1-4177,Backpack Electroshock,FISH-005,9/23/2014,9:30,fathead minnow,1
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,margined madtom,80
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,longnose dace,7
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,banded darter,245
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,greenside darter,14
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,creek chub,7
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,cutlips minnow,8
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,rock bass,39
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,smallmouth bass,54
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,central stoneroller,18
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,northern hog sucker,11
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/10/2008,12:00,tessellated darter,20
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,central stoneroller,50
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,largemouth bass,2
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,smallmouth bass,67
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,bluegill,3
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,green sunfish,1
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,redbreast sunfish,8
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,northern hog sucker,3
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,white sucker,1
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,cutlips minnow,23
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,banded darter,77
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,rock bass,120
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,river chub,1
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,rosyface shiner,44
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,mimic shiner,17
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,bluntnose minnow,8
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,longnose dace,10
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,fallfish,27
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,margined madtom,28
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,shield darter,12
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,tessellated darter,10
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,American eel,1
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,spotfin shiner,16
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,greenside darter,70
Fish,2107,PINE012.1-00000,Electroshock (Other),NA,9/16/2014,12:00,common shiner,2
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,cutlips minnow,6
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,white sucker,119
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,smallmouth bass,4
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,central stoneroller,539
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,common shiner,5
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,rosyface shiner,2
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,blacknose dace,249
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,longnose dace,152
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,creek chub,41
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,margined madtom,11
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,tessellated darter,9
Fish,2111,PINE020.1-00000,Electroshock (Other),NA,9/9/2008,12:00,mottled sculpin,198
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,6/6/2013,12:00,mottled sculpin,44
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,6/6/2013,12:00,brook trout (wild),54
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,6/6/2013,12:00,brown trout (wild),42
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,6/6/2013,12:00,longnose dace,10
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,6/6/2013,12:00,blacknose dace,132
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,8/3/2009,12:00,brown trout (wild),14
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,8/3/2009,12:00,longnose dace,3
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,8/3/2009,12:00,blacknose dace,25
Fish,2120,CEDR007.7-00000,Backpack Electroshock,NA,8/3/2009,12:00,mottled sculpin,12
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,spotfin shiner,3
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,American eel,1
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,longnose dace,31
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,blacknose dace,1
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,mimic shiner,1
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,rosyface shiner,25
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,spottail shiner,1
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,river chub,3
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,bluntnose minnow,57
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,central stoneroller,115
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,smallmouth bass,99
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,pumpkinseed,3
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,green sunfish,1
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,redbreast sunfish,1
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,rock bass,70
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,white sucker,32
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,creek chub,2
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,golden shiner,4
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,northern hog sucker,35
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,cutlips minnow,66
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,fallfish,43
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,rainbow trout (hatchery),1
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,shield darter,31
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,tessellated darter,35
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,greenside darter,98
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,margined madtom,18
Fish,2128,PINE029.1-00000,Electroshock (Other),NA,8/22/2013,12:00,banded darter,106
Fish,2131,LONG001.2-00000,Backpack Electroshock,NA,6/5/2013,12:00,brook trout (wild),17
Fish,2131,LONG001.2-00000,Backpack Electroshock,NA,6/5/2013,12:00,brown trout (wild),23
Fish,2131,LONG001.2-00000,Backpack Electroshock,NA,6/5/2013,12:00,rainbow trout (wild),6
Fish,2131,LONG001.2-00000,Backpack Electroshock,NA,6/5/2013,12:00,redside dace,2
Fish,2131,LONG001.2-00000,Backpack Electroshock,NA,6/5/2013,12:00,American eel,2
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,central stoneroller,15
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,white sucker,19
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,sculpin species,50
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,cutlips minnow,113
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,common shiner,7
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,river chub,13
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,roseyface shiner,1
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,blacknose dace,259
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,longnose dace,66
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,creek chub,19
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,margined madtom,17
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,tessellated darter,20
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,rainbow trout (hatchery),1
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,brown trout (wild),8
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,7/17/2017,12:00,smallmouth bass,2
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,brook trout (hatchery),1
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,blacknose dace,234
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,margined madtom,23
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,creek chub,97
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,longnose dace,107
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,tessellated darter,31
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,river chub,28
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,common shiner,48
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,cutlips minnow,161
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,central stoneroller,25
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,white sucker,15
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,brown trout (wild),12
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/12/2015,0:00,sculpin species,10
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,white sucker,21
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,northern hog sucker,2
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,rock bass,1
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,smallmouth bass,8
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,sculpin species,12
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,central stoneroller,116
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,cutlips minnow,98
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,common shiner,30
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,river chub,17
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,roseyface shiner,38
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,blacknose dace,201
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,longnose dace,60
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,creek chub,38
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,margined madtom,38
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,tessellated darter,23
Fish,1669,BLOC001.3-4177,Backpack Electroshock,FISH-005,8/30/2016,12:00,brown trout (wild),2
